case_id,time_s,eta_prime_m,incident_eta_prime_m,reflected_eta_prime_m,linear_inlet_velocity_m_per_s,c0_m_per_s
reflective_control,6.86,0.009503693485576864,1.0717612037120397e-47,0.009503693485576864,0.021044458771456,4.428690551393267
reflective_control,6.87,0.009787619129132775,7.091817687489506e-48,0.009787619129132775,0.021673168178913155,4.428690551393267
reflective_control,6.88,0.01007180189907724,4.6888092668956396e-48,0.01007180189907724,0.022302446952974064,4.428690551393267
reflective_control,6.890000000000001,0.010355778745565392,3.097512337323436e-48,0.010355778745565392,0.022931269741402333,4.428690551393267
reflective_control,6.9,0.010639073882564477,2.0446030149183818e-48,0.010639073882564477,0.023558582989644087,4.428690551393267
reflective_control,6.91,0.01092120000327057,1.3484983604897318e-48,0.01092120000327057,0.024183307632180243,4.428690551393267
reflective_control,6.92,0.011201659576910213,8.88663458632987e-49,0.011201659576910213,0.02480434196409308,4.428690551393267
reflective_control,6.93,0.011479946222720241,5.851533507656189e-49,0.011479946222720241,0.025420564683531977,4.428690551393267
reflective_control,6.94,0.011755546156339074,3.849883111689791e-49,0.011755546156339074,0.026030838094523143,4.428690551393267
reflective_control,6.95,0.012027939703299455,2.5308759876612354e-49,0.012027939703299455,0.026634011458365112,4.428690551393267
reflective_control,6.96,0.012296602873791376,1.6624158109233469e-49,0.012296602873791376,0.027228924480697577,4.428690551393267
reflective_control,6.97,0.012561008992366519,1.0910733046393724e-49,0.012561008992366519,0.02781441092022973,4.428690551393267
reflective_control,6.98,0.012820630375790029,7.1550664778676535e-50,0.012820630375790029,0.028389302304083402,4.428690551393267
reflective_control,6.99,0.013074940051812218,4.6883377423912505e-50,0.013074940051812218,0.028952431733747078,4.428690551393267
reflective_control,7.0,0.013323413511238953,3.0695137358048063e-50,0.013323413511238953,0.02950263776476467,4.428690551393267
reflective_control,7.01,0.013565530485325996,2.0080094206550309e-50,0.013565530485325996,0.030038768342500275,4.428690551393267
reflective_control,7.0200000000000005,0.013800776740215919,1.3125243968946814e-50,0.013800776740215919,0.030559684775641104,4.428690551393267
reflective_control,7.03,0.014028645879876605,8.572243468098448e-51,0.014028645879876605,0.0310642657285258,4.428690551393267
reflective_control,7.04,0.01424864114879332,5.5940595323718e-51,0.01424864114879332,0.03155141121292714,4.428690551393267
reflective_control,7.05,0.014460277225511678,3.647582674956457e-51,0.014460277225511678,0.0320200465595754,4.428690551393267
reflective_control,7.0600000000000005,0.014663081998031674,2.376449985189076e-51,0.014663081998031674,0.03246912634949379,4.428690551393267
reflective_control,7.07,0.014856598312012057,1.5470262637534267e-51,0.014856598312012057,0.03289763828512648,4.428690551393267
reflective_control,7.08,0.015040385682763169,1.0062645401861927e-51,0.015040385682763169,0.0333046069812819,4.428690551393267
reflective_control,7.09,0.015214021962083827,6.5399153165264074e-52,0.015214021962083827,0.033689097656085146,4.428690551393267
reflective_control,7.1000000000000005,0.015377104951136247,4.246953976815245e-52,0.015377104951136247,0.034050219702439856,4.428690551393267
reflective_control,7.11,0.015529253950750017,2.7556779326867945e-52,0.015529253950750017,0.034387130120936575,4.428690551393267
reflective_control,7.12,0.015670111240803006,1.7865897420046253e-52,0.015670111240803006,0.034699036795712845,4.428690551393267
reflective_control,7.13,0.015799343480640708,1.1573552542608643e-52,0.015799343480640708,0.03498520159546516,4.428690551393267
reflective_control,7.140000000000001,0.015916643022866318,7.491245211010471e-53,0.015916643022866318,0.03524494328263381,4.428690551393267
reflective_control,7.15,0.016021729133257643,4.844922254425431e-53,0.016021729133257643,0.03547764021472018,4.428690551393267
reflective_control,7.16,0.016114349110042774,3.1308703633918933e-53,0.016114349110042774,0.03568273282274946,4.428690551393267
reflective_control,7.17,0.016194279296289787,2.02157022661798e-53,0.016194279296289787,0.03585972585305109,4.428690551393267
reflective_control,7.18,0.016261325979734623,1.3042416162845308e-53,0.016261325979734623,0.03600819035978829,4.428690551393267
reflective_control,7.19,0.016315326174980563,8.407613689380995e-54,0.016315326174980563,0.03612776543701783,4.428690551393267
reflective_control,7.2,0.016356148283648706,5.41542963748393e-54,0.016356148283648706,0.03621815968049111,4.428690551393267
reflective_control,7.21,0.016383692628737314,3.485287110151669e-54,0.016383692628737314,0.03627915237091023,4.428690551393267
reflective_control,7.22,0.016397891860152964,2.2412467700463058e-54,0.016397891860152964,0.036310594371913994,4.428690551393267
reflective_control,7.23,0.01639871122910447,1.4400788336724245e-54,0.01639871122910447,0.03631240873768082,4.428690551393267
reflective_control,7.24,0.016386148729794846,9.245455902697598e-55,0.016386148729794846,0.036284591026683605,4.428690551393267
reflective_control,7.25,0.01636023510760264,5.930835381674006e-55,0.01636023510760264,0.03622720931980611,4.428690551393267
reflective_control,7.26,0.016321033733705987,3.8014464924201626e-55,0.016321033733705987,0.03614040394271724,4.428690551393267
reflective_control,7.2700000000000005,0.016268640346864927,2.4345986000664884e-55,0.016268640346864927,0.03602438689408799,4.428690551393267
reflective_control,7.28,0.01620318266383461,1.5579421521823255e-55,0.01620318266383461,0.03587944098291176,4.428690551393267
reflective_control,7.29,0.01612481986062822,9.961408765679514e-56,0.01612481986062822,0.035705918679841346,4.428690551393267
reflective_control,7.3,0.016033741927578584,6.364080572826331e-56,0.016033741927578584,0.035504240689072666,4.428690551393267
reflective_control,7.3100000000000005,0.015930168901855588,4.0625250417895066e-56,0.015930168901855588,0.03527489424887335,4.428690551393267
reflective_control,7.32,0.015814349981778757,2.5912057965668356e-56,0.015814349981778757,0.03501843117036493,4.428690551393267
reflective_control,7.33,0.015686562527914064,1.651403633883182e-56,0.015686562527914064,0.034735465625606345,4.428690551393267
reflective_control,7.34,0.015547110956558764,1.0515986967249195e-56,0.015547110956558764,0.034426671697387265,4.428690551393267
reflective_control,7.3500000000000005,0.015396325531791268,6.691019820587888e-57,0.015396325531791268,0.03409278070440945,4.428690551393267
reflective_control,7.36,0.01523456106279294,4.2538293894970243e-57,0.01523456106279294,0.033734578316707425,4.428690551393267
reflective_control,7.37,0.01506219551362976,2.702173884711687e-57,0.01506219551362976,0.03335290147722508,4.428690551393267
reflective_control,7.38,0.014879628533113042,1.715110047987755e-57,0.014879628533113042,0.03294863514641969,4.428690551393267
reflective_control,7.390000000000001,0.014687279912734781,1.0877176206359925e-57,0.014687279912734781,0.032522708887598326,4.428690551393267
reflective_control,7.4,0.014485587980994837,6.892643405793669e-58,0.014485587980994837,0.03207609331140385,4.428690551393267
reflective_control,7.41,0.01427500794270019,4.364162680469921e-58,0.01427500794270019,0.03160979639845008,4.428690551393267
reflective_control,7.42,0.014056010172021944,2.7609689692386747e-58,0.014056010172021944,0.031124859719560614,4.428690551393267
reflective_control,7.43,0.01382907846824022,1.745289974266626e-58,0.01382907846824022,0.030622354573385767,4.428690551393267
reflective_control,7.44,0.01359470828319283,1.102349060035979e-58,0.01359470828319283,0.030103378061361933,4.428690551393267
reflective_control,7.45,0.013353404929469265,6.9569062706893765e-59,0.013353404929469265,0.029569049120034403,4.428690551393267
reflective_control,7.46,0.013105681778357933,4.3869091667847094e-59,0.013105681778357933,0.02902050453069034,4.428690551393267
reflective_control,7.47,0.012852058456464312,2.7640545263568717e-59,0.012852058456464312,0.028458894926048715,4.428690551393267
reflective_control,7.48,0.012593059049769824,1.7401233868239173e-59,0.012593059049769824,0.027885380813426543,4.428690551393267
reflective_control,7.49,0.012329210323700662,1.094608851031625e-59,0.012329210323700662,0.02730112863335672,4.428690551393267
reflective_control,7.5,0.012061039967522266,6.879919252690401e-60,0.012061039967522266,0.026707306872071207,4.428690551393267
reflective_control,7.51,0.011789074871074393,4.320690923185549e-60,0.011789074871074393,0.026105082245597478,4.428690551393267
reflective_control,7.5200000000000005,0.011513839441513466,2.7112435628006934e-60,0.011513839441513466,0.025495615972444905,4.428690551393267
reflective_control,7.53,0.011235853967339993,1.6999233569199912e-60,0.011235853967339993,0.02488006015099659,4.428690551393267
reflective_control,7.54,0.010955633036560206,1.0649657045375231e-60,0.010955633036560206,0.024259554256773053,4.428690551393267
reflective_control,7.55,0.010673684015369219,6.666338730451714e-61,0.010673684015369219,0.023635221773711503,4.428690551393267
reflective_control,7.5600000000000005,0.010390505593249347,4.169506029464639e-61,0.010390505593249347,0.023008166972511134,4.428690551393267
reflective_control,7.57,0.010106586399858753,2.6057173758297874e-61,0.010106586399858753,0.022379471847947075,4.428690551393267
reflective_control,7.58,0.009822403698544193,1.6271046480679366e-61,0.009822403698544193,0.021750193225856473,4.428690551393267
reflective_control,7.59,0.009538422160754643,1.0151942196659643e-61,0.009538422160754643,0.021121360049267117,4.428690551393267
reflective_control,7.6000000000000005,0.009255092725060947,6.328900395489067e-62,0.009255092725060947,0.020493970851872986,4.428690551393267
reflective_control,7.61,0.008972851543908433,3.942328949491593e-62,0.008972851543908433,0.01986899142578088,4.428690551393267
reflective_control,7.62,0.00869211902064602,2.4537082969217766e-62,0.00869211902064602,0.01924735268916036,4.428690551393267
reflective_control,7.63,0.008413298938793872,1.525943584250723e-62,0.008413298938793872,0.01862994875814171,4.428690551393267
reflective_control,7.640000000000001,0.008136777684933249,9.481990102170914e-63,0.008136777684933249,0.018017635226025727,4.428690551393267
reflective_control,7.65,0.007862923566033958,5.887162066581258e-63,0.007862923566033958,0.01741122765161102,4.428690551393267
reflective_control,7.66,0.00759208622147788,3.652228653718051e-63,0.00759208622147788,0.016811500257211048,4.428690551393267
reflective_control,7.67,0.007324596129497616,2.2638904171972306e-63,0.007324596129497616,0.016219184835738892,4.428690551393267
reflective_control,7.68,0.007060764207228078,1.402162399251613e-63,0.007060764207228078,0.01563496986508338,4.428690551393267
reflective_control,7.69,0.006800881503071159,8.677341833378269e-64,0.006800881503071159,0.01505949982689824,4.428690551393267
reflective_control,7.7,0.0065452189796012805,5.365628124044673e-64,0.0065452189796012805,0.014493374725880035,4.428690551393267
reflective_control,7.71,0.006294027384794647,3.3151249882254974e-64,0.006294027384794647,0.013937149804625263,4.428690551393267
reflective_control,7.72,0.006047537208951543,2.0465611149567884e-64,0.006047537208951543,0.013391335448241453,4.428690551393267
reflective_control,7.73,0.005805958724297991,1.262394237059736e-64,0.005805958724297991,0.012856397272038909,4.428690551393267
reflective_control,7.74,0.005569482103905237,7.780558318071161e-65,0.005569482103905237,0.012332756384859506,4.428690551393267
reflective_control,7.75,0.005338277616251128,4.7915055455352635e-65,0.005338277616251128,0.01182078981990277,4.428690551393267
reflective_control,7.76,0.005112495891470474,2.9483477212434125e-65,0.005112495891470474,0.01132083112429609,4.428690551393267
reflective_control,7.7700000000000005,0.004892268255099043,1.8127206516742525e-65,0.004892268255099043,0.010833171098119179,4.428690551393267
reflective_control,7.78,0.00467770712491167,1.1135982430844522e-65,0.00467770712491167,0.010358058673140639,4.428690551393267
reflective_control,7.79,0.004468906466286006,6.835521686992445e-66,0.004468906466286006,0.009895701921150553,4.428690551393267
reflective_control,7.8,0.004265942301392191,4.192376402828045e-66,0.004265942301392191,0.00944626918148222,4.428690551393267
reflective_control,7.8100000000000005,0.004068873267411674,2.569178885014409e-66,0.004068873267411674,0.009009890297101366,4.428690551393267
reflective_control,7.82,0.0038777412189274206,1.5731636184065703e-66,0.0038777412189274206,0.008586657948506039,4.428690551393267
reflective_control,7.83,0.0036925718695994675,9.624959664945758e-67,0.0036925718695994675,0.008176629074617865,4.428690551393267
reflective_control,7.84,0.003513375468245016,5.883955995506068e-67,0.003513375468245016,0.007779826369856798,4.428690551393267
reflective_control,7.8500000000000005,0.0033401475044771258,3.594060536697278e-67,0.0033401475044771258,0.0073962398466688225,4.428690551393267
reflective_control,7.86,0.0031728694391212186,2.193546441027165e-67,0.0031728694391212186,0.007025828452920297,4.428690551393267
reflective_control,7.87,0.0030115094547202423,1.337684679585863e-67,0.0030115094547202423,0.006668521733775513,4.428690551393267
reflective_control,7.88,0.002856023221557263,8.15091091610208e-68,0.002856023221557263,0.006324221527935205,4.428690551393267
reflective_control,7.890000000000001,0.0027063546747644407,4.962539927039985e-68,0.0027063546747644407,0.005992803688424138,4.428690551393267
reflective_control,7.9,0.00256243679824958,3.0188904616626224e-68,0.00256243679824958,0.005674119818475164,4.428690551393267
reflective_control,7.91,0.002424192411351819,1.8350004301056573e-68,0.002424192411351819,0.005367999013456529,4.428690551393267
reflective_control,7.92,0.002291534954335877,1.114475330078872e-68,0.002291534954335877,0.005074249600227349,4.428690551393267
reflective_control,7.930000000000001,0.002164369269045576,6.763168727726244e-69,0.002164369269045576,0.004792660865774047,4.428690551393267
reflective_control,7.94,0.002042592371261561,4.100864873241534e-69,0.002042592371261561,0.004523004767477022,4.428690551393267
reflective_control,7.95,0.0019260942115415375,2.4845410114627917e-69,0.0019260942115415375,0.004265037617873635,4.428690551393267
reflective_control,7.96,0.0018147584215631276,1.5040502787907468e-69,0.0018147584215631276,0.00401850173731899,4.428690551393267
reflective_control,7.97,0.0017084630432359024,9.097540821838793e-70,0.0017084630432359024,0.0037831270684917134,4.428690551393267
reflective_control,7.98,0.0016070812380997081,5.498334349059297e-70,0.0016070812380997081,0.0035586327472467852,4.428690551393267
reflective_control,7.99,0.0015104819747781832,3.320349130929011e-70,0.0015104819747781832,0.003344728624874991,4.428690551393267
reflective_control,8.0,0.001418530692507495,2.0034653322672618e-70,0.001418530692507495,0.0031411167373846453,4.428690551393267
reflective_control,8.01,0.0013310899390098622,1.2078844378076963e-70,0.0013310899390098622,0.002947492717973808,4.428690551393267
reflective_control,8.02,0.0012480199812264572,7.276363955993273e-71,0.0012480199812264572,0.0027635471494038065,4.428690551393267
reflective_control,8.03,0.0011691793876644472,4.3797459100166215e-71,0.0011691793876644472,0.0025889668535166513,4.428690551393267
reflective_control,8.040000000000001,0.0010944255813461765,2.63407957932465e-71,0.0010944255813461765,0.002423436115655447,4.428690551393267
reflective_control,8.05,0.0010236153625738497,1.582903141887878e-71,0.0010236153625738497,0.0022666378422459004,4.428690551393267
reflective_control,8.06,0.0009566054009390349,9.504412233845114e-72,0.0009566054009390349,0.0021182546502752355,4.428690551393267
reflective_control,8.07,0.0008932526962129547,5.7021897103468e-72,0.0008932526962129547,0.0019779698878624363,4.428690551393267
reflective_control,8.08,0.0008334150079483127,3.4182477247091346e-72,0.0008334150079483127,0.0018454685855450184,4.428690551393267
reflective_control,8.09,0.000776951253807457,2.0474385617885536e-72,0.000776951253807457,0.0017204383383151185,4.428690551393267
reflective_control,8.1,0.0007237218768031824,1.2253599953479325e-72,0.0007237218768031824,0.001602570118817428,4.428690551393267
reflective_control,8.11,0.0006735891817975692,7.327603993889173e-73,0.0006735891817975692,0.0014915590224738081,4.428690551393267
reflective_control,8.120000000000001,0.0006264176417505057,4.378302435460784e-73,0.0006264176417505057,0.0013871049456232584,4.428690551393267
reflective_control,8.13,0.0005820741743428514,2.6139362907785753e-73,0.0005820741743428514,0.0012889131980611114,4.428690551393267
reflective_control,8.14,0.0005404283897192162,1.5593001225577996e-73,0.0005404283897192162,0.0011966950516270854,4.428690551393267
reflective_control,8.15,0.0005013528102027994,9.294154798622596e-74,0.0005013528102027994,0.0011101682267297998,4.428690551393267
reflective_control,8.16,0.0004647230629287687,5.535228631627431e-74,0.0004647230629287687,0.001029057318903588,4.428690551393267
reflective_control,8.17,0.00043041804642450667,3.2938718629281843e-74,0.00043041804642450667,0.0009530941676746805,4.428690551393267
reflective_control,8.18,0.0003983200722344038,1.9584988037920645e-74,0.0003983200722344038,0.0008820181701673938,4.428690551393267
reflective_control,8.19,0.000368314982744327,1.163550922326553e-74,0.000368314982744327,0.0008155765420081875,4.428690551393267
reflective_control,8.2,0.0003402922464069351,6.907055612777842e-75,0.0003402922464069351,0.0007535245281873914,4.428690551393267
reflective_control,8.21,0.00031414503160407585,4.096811526204084e-75,0.00031414503160407585,0.0006956255666160549,4.428690551393267
reflective_control,8.22,0.00028977026040723957,2.4279765645668644e-75,0.00028977026040723957,0.0006416514071701542,4.428690551393267
reflective_control,8.23,0.0002670686435118873,1.4377668637863006e-75,0.0002670686435118873,0.0005913821890472559,4.428690551393267
reflective_control,8.24,0.0002459446976274192,8.507029205769319e-76,0.0002459446976274192,0.0005446064792739128,4.428690551393267
reflective_control,8.25,0.00022630674660171604,5.0293614810142017e-76,0.00022630674660171604,0.000501121275195785,4.428690551393267
reflective_control,8.26,0.00020806690754878257,2.970935701347004e-76,0.00020806690754878257,0.00046073197375945483,4.428690551393267
reflective_control,8.27,0.00019114106323037718,1.7535539337056025e-76,0.00019114106323037718,0.0004232523103558172,4.428690551393267
reflective_control,8.28,0.00017544882191846827,1.0341665277012453e-76,0.00017544882191846827,0.00038850426994170014,4.428690551393267
reflective_control,8.290000000000001,0.00016091346593552616,6.094068059014881e-77,0.00016091346593552616,0.00035631797309030347,4.428690551393267
reflective_control,8.3,0.00014746189003478778,3.588141795640172e-77,0.00014746189003478778,0.00032653153954382874,4.428690551393267
reflective_control,8.31,0.00013502453074324018,2.110947186715006e-77,0.00013502453074324018,0.0002989909317544487,4.428690551393267
reflective_control,8.32,0.00012353528774703215,1.2408823652991364e-77,0.00012353528774703215,0.00027354978080446486,4.428690551393267
reflective_control,8.33,0.00011293143835263722,7.288351866186136e-78,0.00011293143835263722,0.0002500691969937878,4.428690551393267
reflective_control,8.34,0.00010315354600825424,4.2773375445791367e-78,0.00010315354600825424,0.0002284175672747331,4.428690551393267
reflective_control,8.35,9.414536381900452e-05,2.508205929560047e-78,9.414536381900452e-05,0.00020847034160135342,4.428690551393267
reflective_control,8.36,8.585373393707361e-05,1.4695972496396262e-78,8.585373393707361e-05,0.00019010981014447466,4.428690551393267
reflective_control,8.370000000000001,7.82284836545358e-05,8.603574916213703e-79,7.82284836545358e-05,0.00017322487320533265,4.428690551393267
reflective_control,8.38,7.122231897265773e-05,5.032746237005795e-79,7.122231897265773e-05,0.00015771080554126334,4.428690551393267
reflective_control,8.39,6.479071636737893e-05,2.941552437765316e-79,6.479071636737893e-05,0.00014346901669710606,4.428690551393267
reflective_control,8.4,5.889181341692939e-05,1.7178831925083002e-79,5.889181341692939e-05,0.0001304068088169852,4.428690551393267
reflective_control,8.41,5.348629890432572e-05,1.00243481249921e-79,5.348629890432572e-05,0.00011843713329329166,4.428690551393267
reflective_control,8.42,4.8537302955298075e-05,5.844725565991979e-80,4.8537302955298075e-05,0.00010747834749412053,4.428690551393267
reflective_control,8.43,4.401028772119298e-05,3.405003648525035e-80,4.401028772119298e-05,9.745397269747323e-05,4.428690551393267
reflective_control,8.44,3.987293906687175e-05,1.982058703561806e-80,3.987293906687175e-05,8.829245425086719e-05,4.428690551393267
reflective_control,8.45,3.609505967578128e-05,1.152818449876868e-80,3.609505967578128e-05,7.992692486905433e-05,4.428690551393267
reflective_control,8.46,3.264846393839126e-05,6.699629675837234e-81,3.264846393839126e-05,7.229497188072859e-05,4.428690551393267
reflective_control,8.47,2.9506874946225648e-05,3.890327388701486e-81,2.9506874946225648e-05,6.533840913774612e-05,4.428690551393267
reflective_control,8.48,2.664582387186318e-05,2.257184075889506e-81,2.664582387186318e-05,5.900305420770481e-05,4.428690551393267
reflective_control,8.49,2.4042551975683766e-05,1.3085589091249535e-81,2.4042551975683766e-05,5.3238511383046105e-05,4.428690551393267
reflective_control,8.5,2.167591544278287e-05,7.579927529277267e-82,2.167591544278287e-05,4.799796095712595e-05,4.428690551393267
reflective_control,8.51,1.952629321848591e-05,4.3871481673875755e-82,1.952629321848591e-05,4.323795514022148e-05,4.428690551393267
reflective_control,8.52,1.7575497978233773e-05,2.5371434603441678e-82,1.7575497978233773e-05,3.8918220916117684e-05,4.428690551393267
reflective_control,8.53,1.5806690337301084e-05,1.4660649843992503e-82,1.5806690337301084e-05,3.500147007280228e-05,4.428690551393267
reflective_control,8.540000000000001,1.4204296377829234e-05,8.464608798837282e-83,1.4204296377829234e-05,3.145321657884097e-05,4.428690551393267
reflective_control,8.55,1.2753928544970046e-05,4.883217133948268e-83,1.2753928544970046e-05,2.8241601420126858e-05,4.428690551393267
reflective_control,8.56,1.1442309940487488e-05,2.8148201670806968e-83,1.1442309940487488e-05,2.5337224959775097e-05,4.428690551393267
reflective_control,8.57,1.0257202020914239e-05,1.6212154951268009e-83,1.0257202020914239e-05,2.2712986836877404e-05,4.428690551393267
reflective_control,8.58,9.187335688200173e-06,9.329885455735852e-84,9.187335688200173e-06,2.0343933377405132e-05,4.428690551393267
reflective_control,8.59,8.222345743674555e-06,5.364847134293845e-84,8.222345743674555e-06,1.8207112452650074e-05,4.428690551393267
reflective_control,8.6,7.352708660960948e-06,3.0823635860044363e-84,7.352708660960948e-06,1.6281435686972596e-05,4.428690551393267
reflective_control,8.61,6.5696836201486935e-06,1.7695215377953358e-84,6.5696836201486935e-06,1.4547547887097815e-05,4.428690551393267
reflective_control,8.620000000000001,5.865256733936467e-06,1.0150169963814694e-84,5.865256733936467e-06,1.2987703539540081e-05,4.428690551393267
reflective_control,8.63,5.232088386519387e-06,5.817498097500568e-85,5.232088386519387e-06,1.1585650200716427e-05,4.428690551393267
reflective_control,8.64,4.663463597584895e-06,3.3315371405206255e-85,4.663463597584895e-06,1.0326518585695339e-05,4.428690551393267
reflective_control,8.65,4.153245316817932e-06,1.90633201897909e-85,4.153245316817932e-06,9.196719146104955e-06,4.428690551393267
reflective_control,8.66,3.695830548673062e-06,1.089928225402811e-85,3.695830548673062e-06,8.18384491522949e-06,4.428690551393267
reflective_control,8.67,3.286109202760969e-06,6.226481906589514e-86,3.286109202760969e-06,7.276580388556982e-06,4.428690551393267
reflective_control,8.68,2.9194255619085163e-06,3.554127759819358e-86,2.9194255619085163e-06,6.464616200760112e-06,4.428690551393267
reflective_control,8.69,2.5915422576872257e-06,2.027070316273035e-86,2.5915422576872257e-06,5.738569355077895e-06,4.428690551393267
reflective_control,8.700000000000001,2.2986066418692796e-06,1.1551810784803942e-86,2.2986066418692796e-06,5.089908758108142e-06,4.428690551393267
reflective_control,8.71,2.037119441769116e-06,6.577741365923376e-87,2.037119441769116e-06,4.510885811911206e-06,4.428690551393267
reflective_control,8.72,1.8039055876710538e-06,3.7423895659865955e-87,1.8039055876710538e-06,3.9944698158621575e-06,4.428690551393267
reflective_control,8.73,1.5960871014493412e-06,2.1274857896902463e-87,1.5960871014493412e-06,3.534287932694682e-06,4.428690551393267
reflective_control,8.74,1.4110579369686726e-06,1.208453144597405e-87,1.4110579369686726e-06,3.124569476460818e-06,4.428690551393267
reflective_control,8.75,1.2464606648411614e-06,6.858646795252477e-88,1.2464606648411614e-06,2.7600942845327105e-06,4.428690551393267
reflective_control,8.76,1.1001648965354531e-06,3.8894888805669105e-88,1.1001648965354531e-06,2.436144941130556e-06,4.428690551393267
reflective_control,8.77,9.702473456188348e-07,2.2039011125307495e-88,9.702473456188348e-07,2.1484626260282655e-06,4.428690551393267
reflective_control,8.78,8.549734270039649e-07,1.247777493597461e-88,8.549734270039649e-07,1.89320636893239e-06,4.428690551393267
reflective_control,8.790000000000001,7.527802984096497e-07,7.05874780315548e-89,7.527802984096497e-07,1.6669154974209096e-06,4.428690551393267
reflective_control,8.8,6.622612517792791e-07,3.9899151235185256e-89,6.622612517792791e-07,1.4664750741543854e-06,4.428690551393267
reflective_control,8.81,5.821513660826432e-07,2.2534354523186177e-89,5.821513660826432e-07,1.2890841272254423e-06,4.428690551393267
reflective_control,8.82,5.113143367152443e-07,1.2716630779000545e-89,5.113143367152443e-07,1.1322264859013587e-06,4.428690551393267
reflective_control,8.83,4.487304005632601e-07,7.170418025698978e-90,4.487304005632601e-07,9.93644042548713e-07,4.428690551393267
reflective_control,8.84,3.93485279689749e-07,4.039823231481722e-90,3.93485279689749e-07,8.713122701371641e-07,4.428690551393267
reflective_control,8.85,3.447600704858822e-07,2.27418464729818e-90,3.447600704858822e-07,7.634178333292515e-07,4.428690551393267
reflective_control,8.86,3.0182200899434846e-07,1.2791885348920698e-90,3.0182200899434846e-07,6.683381397179022e-07,4.428690551393267
reflective_control,8.870000000000001,2.6401604692622514e-07,7.189337421121217e-91,2.6401604692622514e-07,5.846226862191873e-07,4.428690551393267
reflective_control,8.88,2.3075717663798485e-07,4.037277949464898e-91,2.3075717663798485e-07,5.109760639214153e-07,4.428690551393267
reflective_control,8.89,2.015234469940026e-07,2.2653426748513984e-91,2.015234469940026e-07,4.4624249279327054e-07,4.428690551393267
reflective_control,8.9,1.7584961559834652e-07,1.270061165476203e-91,1.7584961559834652e-07,3.893917655332676e-07,4.428690551393267
reflective_control,8.91,1.5332138632498137e-07,7.114769608012588e-92,1.5332138632498137e-07,3.395064874719809e-07,4.428690551393267
reflective_control,8.92,1.3357018439903558e-07,3.982378361475909e-92,1.3357018439903558e-07,2.957705067979326e-07,4.428690551393267
reflective_control,8.93,1.1626842447566667e-07,2.2272536107176128e-92,1.1626842447566667e-07,2.574584364503833e-07,4.428690551393267
reflective_control,8.94,1.0112523022197953e-07,1.2446358260568461e-92,1.0112523022197953e-07,2.2392617579577476e-07,4.428690551393267
reflective_control,8.950000000000001,8.788256682760537e-08,6.949609427832394e-93,8.788256682760537e-08,1.946023466708016e-07,4.428690551393267
reflective_control,8.96,7.631175064883294e-08,3.877251489673267e-93,7.631175064883294e-08,1.689805645293827e-07,4.428690551393267
reflective_control,8.97,6.621030282855633e-08,2.161389409924907e-93,6.621030282855633e-08,1.4661247127085716e-07,4.428690551393267
reflective_control,8.98,5.739911623039381e-08,1.2038920342060785e-93,5.739911623039381e-08,1.271014618539345e-07,4.428690551393267
reflective_control,8.99,4.971990738116847e-08,6.700196449475498e-94,4.971990738116847e-08,1.1009704201756457e-07,4.428690551393267
reflective_control,9.0,4.303292733407113e-08,3.725915538443429e-94,4.303292733407113e-08,9.528975934159693e-08,4.428690551393267
reflective_control,9.01,3.721490744810806e-08,2.0702555095271988e-94,3.721490744810806e-08,8.240665449320555e-08,4.428690551393267
reflective_control,9.02,3.2157218031522296e-08,1.1493713470122492e-94,3.2157218031522296e-08,7.120718382764799e-08,4.428690551393267
reflective_control,9.03,2.776421962196024e-08,6.375911163986582e-95,2.776421962196024e-08,6.147956855329142e-08,4.428690551393267
reflective_control,9.040000000000001,2.3951788378745105e-08,3.534025040159295e-95,2.3951788378745105e-08,5.303752944095975e-08,4.428690551393267
reflective_control,9.05,2.0645998647623042e-08,1.9572326919078528e-95,2.0645998647623042e-08,4.5717369567403165e-08,4.428690551393267
reflective_control,9.06,1.778194723084676e-08,1.0830805927951196e-95,1.778194723084676e-08,3.9375370843312354e-08,4.428690551393267
reflective_control,9.07,1.530270526077093e-08,5.988589722482653e-96,1.530270526077093e-08,3.3885473099566126e-08,4.428690551393267
reflective_control,9.08,1.3158384838537564e-08,3.308520433431844e-96,1.3158384838537564e-08,2.9137207303013862e-08,4.428690551393267
reflective_control,9.09,1.1305308766414801e-08,1.8263691203358095e-96,1.1305308766414801e-08,2.503385705720235e-08,4.428690551393267
reflective_control,9.1,9.705272778231817e-09,1.007369421886068e-96,9.705272778231817e-09,2.1490824925824763e-08,4.428690551393267
reflective_control,9.11,8.324890662496117e-09,5.551808100122522e-97,8.324890662496117e-09,1.8434182309189293e-08,4.428690551393267
reflective_control,9.120000000000001,7.135013582397529e-09,3.057212328900283e-97,7.135013582397529e-09,1.5799383618213278e-08,4.428690551393267
reflective_control,9.13,6.110215731124345e-09,1.682140364807812e-97,6.110215731124345e-09,1.3530127337702443e-08,4.428690551393267
reflective_control,9.14,5.228339224681562e-09,9.247925792669931e-98,5.228339224681562e-09,1.1577348261913015e-08,4.428690551393267
reflective_control,9.15,4.470091832529381e-09,5.0800959376172435e-98,4.470091832529381e-09,9.898326731291541e-09,4.428690551393267
reflective_control,9.16,3.818691783427202e-09,2.7883350997140297e-98,3.818691783427202e-09,8.455902109973576e-09,4.428690551393267
reflective_control,9.17,3.25955446431245e-09,1.529197189913922e-98,3.25955446431245e-09,7.217779028926144e-09,4.428690551393267
